BM,BTG,BWQ,CLJ,CT,DMZ,FSB,GGS,GTQ,HK,HLS,HMS,JJQ,LJG,LK,NJG,PS,QJDQ,QXC,SJY,SMZ,SPY,SWB,SXC,WC,WHK,XH,XJX,YJ,YLJK,YSG,YYL,ZT
412.175,413.625,420.125,423.85,418.0,420.025,428.675,419.275,340.225,428.775,401.95,433.825,389.825,419.075,416.25,414.65,413.7,421.15,427.2,407.5,419.075,417.95,423.825,414.95,420.225,424.275,426.95,424.7,426.55,415.525,426.1,421.95,425.6
416.025,420.65,438.425,436.8,436.725,436.5,441.6,430.175,347.275,425.475,402.375,431.5,390.9,427.6,426.45,415.0,408.7,421.675,434.55,419.575,427.6,429.125,424.45,415.025,419.75,425.4,435.425,437.5,429.425,413.025,429.3,438.95,435.45
424.075,438.7,438.7,448.6,435.65,447.15,438.95,435.125,339.4,441.075,422.125,448.25,394.85,436.35,451.475,438.0,425.675,443.525,441.35,426.0,436.35,433.425,440.45,429.8,429.825,442.2,446.725,438.075,442.475,415.675,447.15,449.875,439.025
417.95,441.725,434.85,451.1,430.275,438.7,442.95,431.5,331.8,446.85,419.025,453.125,386.85,429.25,433.825,429.975,420.325,435.25,437.325,435.875,429.25,434.05,431.125,439.525,435.275,448.85,445.575,433.925,444.475,417.475,443.175,451.625,435.7
429.85,450.55,443.775,457.6,440.5,444.9,443.05,436.7,338.2,445.65,426.075,452.6,383.05,437.125,455.675,441.925,430.4,450.825,445.85,441.95,437.125,439.35,439.525,444.05,443.7,454.45,455.4,447.65,454.2,415.05,458.5,457.6,446.75
426.075,453.625,446.575,453.15,444.625,445.25,449.125,441.2,328.5,450.025,426.75,460.475,385.45,442.225,448.925,436.475,433.9,443.475,446.875,454.35,442.225,443.725,443.125,453.3,458.725,455.825,457.725,453.05,463.325,418.075,452.225,455.25,452.7
412.05,434.775,436.1,442.75,429.375,436.75,437.175,432.05,327.375,439.5,415.15,441.125,380.2,430.6,440.15,427.575,428.725,440.4,440.875,429.275,430.6,427.525,431.625,432.325,439.5,439.025,440.375,433.9,439.85,411.575,440.125,443.9,432.6
417.425,439.1,445.425,442.025,440.875,439.275,441.025,433.7,334.1,431.0,418.25,439.775,388.575,429.1,442.575,429.95,420.125,436.35,442.275,440.2,429.1,432.075,431.625,440.275,441.35,437.575,442.675,435.4,434.375,408.925,439.175,441.8,438.45
416.55,439.75,440.825,452.025,439.55,442.025,451.925,437.925,327.1,434.85,415.55,447.85,384.225,433.9,445.475,430.05,425.7,437.025,440.675,434.4,433.9,435.125,428.025,434.45,444.3,436.45,451.6,438.05,444.2,411.975,442.95,450.025,448.975
422.025,445.7,448.025,456.025,445.925,442.4,454.825,438.375,322.25,443.05,428.475,454.15,370.55,434.975,453.55,444.675,433.15,455.375,454.225,436.55,434.975,442.45,449.1,442.525,443.5,447.475,458.45,446.25,446.7,398.4,454.65,457.325,449.8
432.425,439.475,450.125,454.225,450.375,443.075,453.825,438.475,351.9,442.425,426.875,449.475,392.825,440.3,450.6,441.25,432.475,447.875,452.2,429.35,440.3,441.7,442.1,439.75,433.625,445.4,453.525,448.9,444.225,419.55,452.1,453.275,452.75
421.2,438.575,436.15,435.8,432.05,438.475,436.125,424.175,352.3,436.2,411.625,443.1,397.25,429.45,434.45,427.65,418.025,430.425,437.4,434.5,429.45,429.75,432.1,435.7,437.55,438.0,434.65,437.2,432.1,423.175,434.275,438.075,437.65
417.15,430.4,446.675,447.05,438.55,442.275,447.85,438.75,347.925,434.975,427.825,441.75,383.975,434.2,444.475,439.0,427.45,441.5,445.1,427.05,434.2,436.6,437.675,432.35,428.8,436.425,440.9,446.25,440.2,419.65,438.45,445.625,439.4
419.3,438.1,438.7,445.525,436.75,439.925,438.35,437.475,333.675,436.475,419.425,445.975,389.9,433.975,437.2,433.975,427.275,434.85,442.075,428.675,433.975,432.325,434.0,429.625,442.95,442.75,440.075,438.1,441.95,421.8,440.2,445.25,438.2
400.575,433.6,413.2,429.2,406.9,413.0,414.325,408.35,334.675,429.9,405.8,436.825,380.1,407.25,423.175,416.525,409.925,420.45,418.575,430.0,407.25,411.625,414.0,427.775,437.325,428.95,429.275,414.8,432.825,404.125,422.225,428.525,415.55
415.85,441.875,444.75,444.95,436.7,437.95,443.325,425.45,331.075,434.875,424.125,442.725,384.4,424.55,435.975,435.15,430.075,436.55,441.7,432.375,424.55,434.475,441.075,436.475,436.475,436.225,436.75,444.4,435.775,416.375,437.6,445.45,438.75
405.2,421.475,413.5,423.875,411.475,419.475,419.6,412.275,319.35,418.25,406.725,428.75,388.975,412.9,423.5,421.3,407.375,422.8,416.15,415.025,412.9,412.35,417.75,423.625,425.9,414.475,419.475,411.475,415.45,395.4,412.625,426.85,420.9
395.0,420.35,424.575,423.65,415.525,428.4,422.475,421.2,316.325,415.65,380.8,423.9,367.675,420.45,412.125,396.375,384.825,409.475,426.325,410.775,420.45,420.625,410.175,413.125,421.9,428.7,412.475,425.675,413.075,401.975,413.5,425.85,424.975
408.125,402.075,420.275,420.6,417.4,415.7,424.025,405.25,316.225,404.975,404.95,409.175,379.425,405.65,420.5,416.95,413.575,420.55,422.45,398.35,405.65,413.9,423.925,400.975,402.15,405.475,408.35,419.6,409.7,397.5,407.0,420.55,418.4
391.55,403.225,415.1,417.9,413.65,417.6,420.15,418.625,303.7,404.9,391.125,412.3,367.925,419.025,418.625,408.075,395.525,410.925,417.275,401.75,419.025,410.6,409.625,398.8,412.525,406.775,415.95,417.6,412.625,392.6,412.225,417.8,418.375
