BM,BTG,BWQ,CLJ,CT,DMZ,FSB,GGS,GTQ,HK,HLS,HMS,JJQ,LJG,LK,NJG,PS,QJDQ,QXC,SJY,SMZ,SPY,SWB,SXC,WC,WHK,XH,XJX,YJ,YLJK,YSG,YYL,ZT
294.8433333333333,296.5720833333333,295.18666666666667,297.16375,294.92,296.81708333333336,296.06625,296.6166666666667,290.6825,297.8225,292.97125,299.18375,299.0529166666667,296.6679166666667,295.24625,294.10083333333336,294.03291666666667,294.5441666666666,297.1466666666667,296.8375,296.6679166666667,296.19875,296.6295833333333,296.4483333333333,296.5095833333333,297.24458333333337,296.2645833333333,296.56416666666667,297.1358333333333,303.3183333333333,296.5545833333333,297.0116666666667,296.6658333333333
295.4775,298.8908333333333,299.49083333333334,299.0829166666667,298.7654166666667,301.01125,299.7995833333334,300.87375,289.83125,297.94083333333333,294.67833333333334,298.4575,296.43083333333334,300.62916666666666,298.56333333333333,297.6266666666667,295.9120833333333,298.355,298.61041666666665,300.0183333333334,300.62916666666666,300.22375,298.0466666666667,299.7320833333333,300.35083333333336,298.17375,298.90958333333333,300.225,299.39458333333334,299.6191666666667,299.0195833333333,299.22041666666667,300.18458333333336
299.0520833333333,301.0195833333333,300.5325,303.0783333333333,300.5520833333333,298.41625,301.16083333333336,297.08958333333334,287.68125000000003,300.80958333333336,298.2495833333333,301.2620833333333,298.22666666666663,297.05541666666664,302.00083333333333,300.8633333333333,299.21625,300.85375,302.6658333333333,301.3525,297.05541666666664,298.4170833333333,301.09250000000003,301.18333333333334,302.0391666666667,301.25458333333336,302.5725,299.6458333333333,302.2375,301.05875,302.37791666666664,303.1133333333333,299.9579166666667
297.535,299.885,299.1666666666667,302.9208333333333,298.7283333333333,299.74333333333334,299.91333333333336,299.46375,287.535,300.90375,298.95125,301.7583333333334,297.9166666666667,299.37,301.08166666666665,299.81333333333333,299.68125000000003,300.1308333333333,299.95958333333334,299.54375,299.37,299.1795833333333,299.33416666666665,299.49333333333334,299.80333333333334,300.73125,301.95875,299.31583333333333,301.6645833333333,300.31541666666664,301.8525,303.0120833333333,299.50875
297.2366666666667,301.90958333333333,298.8454166666666,300.81166666666667,298.6395833333333,299.81875,299.8625,298.77416666666664,287.1233333333334,299.43125000000003,299.71958333333333,300.1979166666667,294.3041666666667,298.98125,300.99875000000003,300.86625000000004,300.1675,300.84708333333333,299.8041666666667,300.80625000000003,298.98125,299.4479166666667,299.59458333333333,301.37625,301.51416666666665,300.9770833333334,301.4225,299.7633333333333,301.0433333333333,297.6504166666667,301.39000000000004,300.7991666666667,300.1041666666667
296.9875,298.1566666666667,299.425,299.30041666666665,298.70416666666665,300.25500000000005,299.8804166666667,300.12375,285.2658333333333,299.3641666666667,295.62083333333334,300.34583333333336,296.9683333333333,300.1145833333333,299.14125,297.90333333333336,296.31166666666667,298.70375,299.23,298.63166666666666,300.1145833333333,299.495,298.19375,298.445,299.0183333333334,299.1,299.25166666666667,299.4195833333333,299.42583333333334,299.96875,299.2716666666667,299.25458333333336,300.0366666666667
297.1308333333333,302.2658333333333,300.50375,302.94291666666663,300.00375,300.45,301.0045833333333,300.1033333333333,288.1683333333333,302.17333333333335,295.84458333333333,303.10625,295.22208333333333,300.16625,298.855,297.24625,296.68,297.96791666666667,300.3129166666667,300.2033333333333,300.16625,300.22583333333336,298.6575,300.15916666666664,301.51500000000004,302.98,300.57375,300.41083333333336,301.8525,297.7075,301.4075,302.6566666666667,300.87833333333333
298.70250000000004,301.3125,300.3120833333333,304.09250000000003,299.83166666666665,300.27833333333336,301.1020833333334,298.71875,285.53291666666667,301.66625,296.3975,302.63166666666666,296.13041666666663,298.68,302.09875,299.8770833333333,297.455,301.59708333333333,300.6375,300.0095833333333,298.68,300.2575,298.35291666666666,299.96166666666664,300.0308333333333,302.36999999999995,302.6429166666667,301.28416666666664,302.7245833333333,299.4179166666667,303.0104166666667,303.98541666666665,301.0125
298.7729166666666,305.65625,301.695,305.56666666666666,301.405,302.99,302.58,302.3566666666666,285.965,304.06083333333333,298.19125,304.75708333333336,297.87041666666664,302.49916666666667,303.40208333333334,301.12916666666666,299.0058333333333,302.21625,301.3645833333333,305.405,302.49916666666667,302.52958333333333,299.4904166666667,304.93625,305.8875,304.97125,304.16333333333336,303.01875,303.795,300.11875000000003,304.38416666666666,305.4266666666667,303.1204166666667
300.5529166666667,304.44416666666666,302.94125,305.8383333333333,302.49791666666664,301.825,303.7633333333333,300.435,287.955,304.46750000000003,299.90083333333337,305.02,297.15166666666664,300.2945833333333,303.60291666666666,301.2679166666667,301.28416666666664,302.8175,304.06666666666666,302.85125,300.2945833333333,302.03416666666664,303.07958333333335,302.9925,303.78333333333336,305.1741666666667,304.81916666666666,303.09208333333333,304.78458333333333,299.46208333333334,305.0608333333333,305.69666666666666,303.1133333333333
